file,dataset_group,status,error,shape,dimensions,dtype,elements,unique_values,non_finite_values,minimum,maximum
Rehab_assessment/d02_processed_data/038/024_1.npy,Rehab_assessment,readable,,"(150, 12)",2,float64,1800,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/038/024_2.npy,Rehab_assessment,readable,,"(150, 13)",2,float64,1950,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/038/024_3.npy,Rehab_assessment,readable,,"(150, 5)",2,float64,750,602,0,-26.42467881112171,16.375321188878246
Rehab_assessment/d02_processed_data/038/025_1.npy,Rehab_assessment,readable,,"(150, 12)",2,float64,1800,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/038/025_2.npy,Rehab_assessment,readable,,"(150, 13)",2,float64,1950,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/038/025_3.npy,Rehab_assessment,readable,,"(150, 5)",2,float64,750,655,0,-16.75730520933206,13.659185682326623
Rehab_assessment/d02_processed_data/038/026_1.npy,Rehab_assessment,readable,,"(150, 12)",2,float64,1800,1787,0,-3.764438478747195,5.475446468520303
Rehab_assessment/d02_processed_data/038/026_2.npy,Rehab_assessment,readable,,"(150, 13)",2,float64,1950,1944,0,-6.177323728752196,3.035459252157466
Rehab_assessment/d02_processed_data/038/026_3.npy,Rehab_assessment,readable,,"(150, 5)",2,float64,750,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/039/000_1.npy,Rehab_assessment,readable,,"(150, 12)",2,float64,1800,1800,0,-36.34437072547132,33.93616618728029
Rehab_assessment/d02_processed_data/039/000_2.npy,Rehab_assessment,readable,,"(150, 13)",2,float64,1950,1950,0,-29.58200425330576,39.70519271332688
Rehab_assessment/d02_processed_data/039/000_3.npy,Rehab_assessment,readable,,"(150, 5)",2,float64,750,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/039/001_1.npy,Rehab_assessment,readable,,"(150, 12)",2,float64,1800,1800,0,-87.34580121444523,59.98677996851525
Rehab_assessment/d02_processed_data/039/001_2.npy,Rehab_assessment,readable,,"(150, 13)",2,float64,1950,1950,0,-73.29495573790543,57.64316222110696
Rehab_assessment/d02_processed_data/039/001_3.npy,Rehab_assessment,readable,,"(150, 5)",2,float64,750,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/039/002_1.npy,Rehab_assessment,readable,,"(150, 12)",2,float64,1800,1800,0,-148.01076637903475,81.24158261425373
Rehab_assessment/d02_processed_data/039/002_2.npy,Rehab_assessment,readable,,"(150, 13)",2,float64,1950,1950,0,-133.19412464046042,76.05304697986548
Rehab_assessment/d02_processed_data/039/002_3.npy,Rehab_assessment,readable,,"(150, 5)",2,float64,750,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/039/003_1.npy,Rehab_assessment,readable,,"(150, 12)",2,float64,1800,1800,0,-49.384453819111556,46.687429231209045
Rehab_assessment/d02_processed_data/039/003_2.npy,Rehab_assessment,readable,,"(150, 13)",2,float64,1950,1950,0,-42.42860934878354,49.67703448960327
Rehab_assessment/d02_processed_data/039/003_3.npy,Rehab_assessment,readable,,"(150, 5)",2,float64,750,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/039/004_1.npy,Rehab_assessment,readable,,"(150, 12)",2,float64,1800,1800,0,-85.05893895813361,77.75620965164578
Rehab_assessment/d02_processed_data/039/004_2.npy,Rehab_assessment,readable,,"(150, 13)",2,float64,1950,1949,0,-42.73601661872772,33.51134675615219
Rehab_assessment/d02_processed_data/039/004_3.npy,Rehab_assessment,readable,,"(150, 5)",2,float64,750,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/039/005_1.npy,Rehab_assessment,readable,,"(150, 12)",2,float64,1800,1798,0,-140.15487371477002,163.95696005113447
Rehab_assessment/d02_processed_data/039/005_2.npy,Rehab_assessment,readable,,"(150, 13)",2,float64,1950,1948,0,-12.368951492090115,10.316559923298087
Rehab_assessment/d02_processed_data/039/005_3.npy,Rehab_assessment,readable,,"(150, 5)",2,float64,750,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/039/006_1.npy,Rehab_assessment,readable,,"(150, 12)",2,float64,1800,1800,0,-110.2412816282659,99.73634544657833
Rehab_assessment/d02_processed_data/039/006_2.npy,Rehab_assessment,readable,,"(150, 13)",2,float64,1950,1948,0,-62.55464076294839,63.47917657585787
Rehab_assessment/d02_processed_data/039/006_3.npy,Rehab_assessment,readable,,"(150, 5)",2,float64,750,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/039/007_1.npy,Rehab_assessment,readable,,"(150, 12)",2,float64,1800,1799,0,-183.61215340364305,293.93378655321175
Rehab_assessment/d02_processed_data/039/007_2.npy,Rehab_assessment,readable,,"(150, 13)",2,float64,1950,1950,0,-36.08437340828738,45.15172131671437
Rehab_assessment/d02_processed_data/039/007_3.npy,Rehab_assessment,readable,,"(150, 5)",2,float64,750,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/039/008_1.npy,Rehab_assessment,readable,,"(150, 12)",2,float64,1800,1800,0,-110.00715521632304,211.64842251917534
Rehab_assessment/d02_processed_data/039/008_2.npy,Rehab_assessment,readable,,"(150, 13)",2,float64,1950,1945,0,-10.893847235538544,6.704958772770851
Rehab_assessment/d02_processed_data/039/008_3.npy,Rehab_assessment,readable,,"(150, 5)",2,float64,750,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/039/009_1.npy,Rehab_assessment,readable,,"(150, 12)",2,float64,1800,1800,0,-150.59720034917797,230.21250385444094
Rehab_assessment/d02_processed_data/039/009_2.npy,Rehab_assessment,readable,,"(150, 13)",2,float64,1950,1950,0,-107.36204410354739,104.90510450623185
Rehab_assessment/d02_processed_data/039/009_3.npy,Rehab_assessment,readable,,"(150, 5)",2,float64,750,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/039/010_1.npy,Rehab_assessment,readable,,"(150, 12)",2,float64,1800,1798,0,-166.6969709240921,182.9979469248111
Rehab_assessment/d02_processed_data/039/010_2.npy,Rehab_assessment,readable,,"(150, 13)",2,float64,1950,1950,0,-156.4595218919782,170.73517101235413
Rehab_assessment/d02_processed_data/039/010_3.npy,Rehab_assessment,readable,,"(150, 5)",2,float64,750,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/039/011_1.npy,Rehab_assessment,readable,,"(150, 12)",2,float64,1800,1799,0,-111.73192680556383,241.7784197945378
Rehab_assessment/d02_processed_data/039/011_2.npy,Rehab_assessment,readable,,"(150, 13)",2,float64,1950,1948,0,-17.638211214645246,22.358033982127864
Rehab_assessment/d02_processed_data/039/011_3.npy,Rehab_assessment,readable,,"(150, 5)",2,float64,750,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/039/012_1.npy,Rehab_assessment,readable,,"(150, 12)",2,float64,1800,1799,0,-178.16488846276752,128.24323896662267
Rehab_assessment/d02_processed_data/039/012_2.npy,Rehab_assessment,readable,,"(150, 13)",2,float64,1950,1947,0,-126.33837136465316,96.80224835647864
Rehab_assessment/d02_processed_data/039/012_3.npy,Rehab_assessment,readable,,"(150, 5)",2,float64,750,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/039/013_1.npy,Rehab_assessment,readable,,"(150, 12)",2,float64,1800,1800,0,-158.88399232981763,330.54960434643647
Rehab_assessment/d02_processed_data/039/013_2.npy,Rehab_assessment,readable,,"(150, 13)",2,float64,1950,1950,0,-261.0741502077342,206.29750463406828
Rehab_assessment/d02_processed_data/039/013_3.npy,Rehab_assessment,readable,,"(150, 5)",2,float64,750,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/039/014_1.npy,Rehab_assessment,readable,,"(150, 12)",2,float64,1800,1800,0,-194.43083103627347,362.30651391219226
Rehab_assessment/d02_processed_data/039/014_2.npy,Rehab_assessment,readable,,"(150, 13)",2,float64,1950,1947,0,-52.36569043187219,49.840591882390754
Rehab_assessment/d02_processed_data/039/014_3.npy,Rehab_assessment,readable,,"(150, 5)",2,float64,750,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/039/015_1.npy,Rehab_assessment,readable,,"(150, 12)",2,float64,1800,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/039/015_2.npy,Rehab_assessment,readable,,"(150, 13)",2,float64,1950,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/039/015_3.npy,Rehab_assessment,readable,,"(150, 5)",2,float64,750,486,0,-32.158457278193524,25.61047021706716
Rehab_assessment/d02_processed_data/039/016_1.npy,Rehab_assessment,readable,,"(150, 12)",2,float64,1800,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/039/016_2.npy,Rehab_assessment,readable,,"(150, 13)",2,float64,1950,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/039/016_3.npy,Rehab_assessment,readable,,"(150, 5)",2,float64,750,608,0,-23.774623333786053,43.117097279053866
Rehab_assessment/d02_processed_data/039/017_1.npy,Rehab_assessment,readable,,"(150, 12)",2,float64,1800,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/039/017_2.npy,Rehab_assessment,readable,,"(150, 13)",2,float64,1950,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/039/017_3.npy,Rehab_assessment,readable,,"(150, 5)",2,float64,750,703,0,-58.89420983373465,22.659388911625676
Rehab_assessment/d02_processed_data/039/018_1.npy,Rehab_assessment,readable,,"(150, 12)",2,float64,1800,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/039/018_2.npy,Rehab_assessment,readable,,"(150, 13)",2,float64,1950,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/039/018_3.npy,Rehab_assessment,readable,,"(150, 5)",2,float64,750,671,0,-44.58674793460227,28.879452655253342
Rehab_assessment/d02_processed_data/039/019_1.npy,Rehab_assessment,readable,,"(150, 12)",2,float64,1800,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/039/019_2.npy,Rehab_assessment,readable,,"(150, 13)",2,float64,1950,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/039/019_3.npy,Rehab_assessment,readable,,"(150, 5)",2,float64,750,651,0,-52.042503036113686,301.6583766979469
Rehab_assessment/d02_processed_data/039/020_1.npy,Rehab_assessment,readable,,"(150, 12)",2,float64,1800,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/039/020_2.npy,Rehab_assessment,readable,,"(150, 13)",2,float64,1950,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/039/020_3.npy,Rehab_assessment,readable,,"(150, 5)",2,float64,750,697,0,-36.90730624643638,193.386921885576
Rehab_assessment/d02_processed_data/039/021_1.npy,Rehab_assessment,readable,,"(150, 12)",2,float64,1800,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/039/021_2.npy,Rehab_assessment,readable,,"(150, 13)",2,float64,1950,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/039/021_3.npy,Rehab_assessment,readable,,"(150, 5)",2,float64,750,680,0,-34.70476829658034,43.22850111856823
Rehab_assessment/d02_processed_data/039/022_1.npy,Rehab_assessment,readable,,"(150, 12)",2,float64,1800,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/039/022_2.npy,Rehab_assessment,readable,,"(150, 13)",2,float64,1950,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/039/022_3.npy,Rehab_assessment,readable,,"(150, 5)",2,float64,750,746,0,-143.04402787566895,224.7715950653312
Rehab_assessment/d02_processed_data/039/023_1.npy,Rehab_assessment,readable,,"(150, 12)",2,float64,1800,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/039/023_2.npy,Rehab_assessment,readable,,"(150, 13)",2,float64,1950,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/039/023_3.npy,Rehab_assessment,readable,,"(150, 5)",2,float64,750,734,0,-9.157252796420579,8.26556599552572
Rehab_assessment/d02_processed_data/039/024_1.npy,Rehab_assessment,readable,,"(150, 12)",2,float64,1800,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/039/024_2.npy,Rehab_assessment,readable,,"(150, 13)",2,float64,1950,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/039/024_3.npy,Rehab_assessment,readable,,"(150, 5)",2,float64,750,637,0,-27.96511473314156,14.264990731863207
Rehab_assessment/d02_processed_data/039/025_1.npy,Rehab_assessment,readable,,"(150, 12)",2,float64,1800,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/039/025_2.npy,Rehab_assessment,readable,,"(150, 13)",2,float64,1950,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/039/025_3.npy,Rehab_assessment,readable,,"(150, 5)",2,float64,750,663,0,-18.417157792554413,12.617566870448357
Rehab_assessment/d02_processed_data/039/026_1.npy,Rehab_assessment,readable,,"(150, 12)",2,float64,1800,1800,0,-165.18193032917867,137.88878766428962
Rehab_assessment/d02_processed_data/039/026_2.npy,Rehab_assessment,readable,,"(150, 13)",2,float64,1950,1948,0,-59.78002297683962,98.59171748162349
Rehab_assessment/d02_processed_data/039/026_3.npy,Rehab_assessment,readable,,"(150, 5)",2,float64,750,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/040/000_1.npy,Rehab_assessment,readable,,"(150, 12)",2,float64,1800,1799,0,-27.97453755193351,72.56985362735699
Rehab_assessment/d02_processed_data/040/000_2.npy,Rehab_assessment,readable,,"(150, 13)",2,float64,1950,1947,0,-31.587598593799726,31.151186960690367
Rehab_assessment/d02_processed_data/040/000_3.npy,Rehab_assessment,readable,,"(150, 5)",2,float64,750,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/040/001_1.npy,Rehab_assessment,readable,,"(150, 12)",2,float64,1800,1797,0,-69.55359284116332,70.65979327710525
Rehab_assessment/d02_processed_data/040/001_2.npy,Rehab_assessment,readable,,"(150, 13)",2,float64,1950,1948,0,-90.7148652381205,92.34167283611349
Rehab_assessment/d02_processed_data/040/001_3.npy,Rehab_assessment,readable,,"(150, 5)",2,float64,750,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/040/002_1.npy,Rehab_assessment,readable,,"(150, 12)",2,float64,1800,1773,0,-5.940393736018223,5.506202620645354
Rehab_assessment/d02_processed_data/040/002_2.npy,Rehab_assessment,readable,,"(150, 13)",2,float64,1950,1936,0,-5.558688398849473,5.145727069351167
Rehab_assessment/d02_processed_data/040/002_3.npy,Rehab_assessment,readable,,"(150, 5)",2,float64,750,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/040/003_1.npy,Rehab_assessment,readable,,"(150, 12)",2,float64,1800,1798,0,-19.625217002237264,12.77420773410006
Rehab_assessment/d02_processed_data/040/003_2.npy,Rehab_assessment,readable,,"(150, 13)",2,float64,1950,1950,0,-66.16279705976342,12.127195542830336
Rehab_assessment/d02_processed_data/040/003_3.npy,Rehab_assessment,readable,,"(150, 5)",2,float64,750,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/040/004_1.npy,Rehab_assessment,readable,,"(150, 12)",2,float64,1800,1798,0,-4.852531719555216,5.426848194311674
Rehab_assessment/d02_processed_data/040/004_2.npy,Rehab_assessment,readable,,"(150, 13)",2,float64,1950,1947,0,-52.85018216682647,39.97349392777244
Rehab_assessment/d02_processed_data/040/004_3.npy,Rehab_assessment,readable,,"(150, 5)",2,float64,750,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/040/005_1.npy,Rehab_assessment,readable,,"(150, 12)",2,float64,1800,1793,0,-10.811613934165052,6.504205816553622
Rehab_assessment/d02_processed_data/040/005_2.npy,Rehab_assessment,readable,,"(150, 13)",2,float64,1950,1947,0,-19.59195963541668,18.698395897001827
Rehab_assessment/d02_processed_data/040/005_3.npy,Rehab_assessment,readable,,"(150, 5)",2,float64,750,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/040/006_1.npy,Rehab_assessment,readable,,"(150, 12)",2,float64,1800,1799,0,-18.257257039114926,19.279223609404937
Rehab_assessment/d02_processed_data/040/006_2.npy,Rehab_assessment,readable,,"(150, 13)",2,float64,1950,1946,0,-12.157724128740215,14.923124104271519
Rehab_assessment/d02_processed_data/040/006_3.npy,Rehab_assessment,readable,,"(150, 5)",2,float64,750,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/040/007_1.npy,Rehab_assessment,readable,,"(150, 12)",2,float64,1800,1789,0,-4.459697027804339,4.272859060402766
Rehab_assessment/d02_processed_data/040/007_2.npy,Rehab_assessment,readable,,"(150, 13)",2,float64,1950,1943,0,-5.079833812719357,6.015423457973725
Rehab_assessment/d02_processed_data/040/007_3.npy,Rehab_assessment,readable,,"(150, 5)",2,float64,750,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/040/008_1.npy,Rehab_assessment,readable,,"(150, 12)",2,float64,1800,1793,0,-5.829875359539869,5.621898370086342
Rehab_assessment/d02_processed_data/040/008_2.npy,Rehab_assessment,readable,,"(150, 13)",2,float64,1950,1949,0,-3.3200191754555135,5.386979865771423
Rehab_assessment/d02_processed_data/040/008_3.npy,Rehab_assessment,readable,,"(150, 5)",2,float64,750,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/040/009_1.npy,Rehab_assessment,readable,,"(150, 12)",2,float64,1800,1795,0,-8.499790348354509,42.04901118568182
Rehab_assessment/d02_processed_data/040/009_2.npy,Rehab_assessment,readable,,"(150, 13)",2,float64,1950,1942,0,-18.4347740492168,15.776714178507746
Rehab_assessment/d02_processed_data/040/009_3.npy,Rehab_assessment,readable,,"(150, 5)",2,float64,750,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/040/010_1.npy,Rehab_assessment,readable,,"(150, 12)",2,float64,1800,1795,0,-13.417063502466835,18.832331096197095
Rehab_assessment/d02_processed_data/040/010_2.npy,Rehab_assessment,readable,,"(150, 13)",2,float64,1950,1947,0,-19.883150504853774,21.463495046340654
Rehab_assessment/d02_processed_data/040/010_3.npy,Rehab_assessment,readable,,"(150, 5)",2,float64,750,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/040/011_1.npy,Rehab_assessment,readable,,"(150, 12)",2,float64,1800,22,0,-1.7763568394002505e-15,7.771561172376096e-16
Rehab_assessment/d02_processed_data/040/011_2.npy,Rehab_assessment,readable,,"(150, 13)",2,float64,1950,1950,0,-72.93075359539819,37.545756471716004
Rehab_assessment/d02_processed_data/040/011_3.npy,Rehab_assessment,readable,,"(150, 5)",2,float64,750,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/040/012_1.npy,Rehab_assessment,readable,,"(150, 12)",2,float64,1800,1800,0,-22.125456056248083,14.632544873811515
Rehab_assessment/d02_processed_data/040/012_2.npy,Rehab_assessment,readable,,"(150, 13)",2,float64,1950,1950,0,-16.94725343560185,21.802932943488575
Rehab_assessment/d02_processed_data/040/012_3.npy,Rehab_assessment,readable,,"(150, 5)",2,float64,750,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/040/013_1.npy,Rehab_assessment,readable,,"(150, 12)",2,float64,1800,1798,0,-15.340137826706815,19.044741450942738
Rehab_assessment/d02_processed_data/040/013_2.npy,Rehab_assessment,readable,,"(150, 13)",2,float64,1950,1948,0,-13.848415468200983,50.93164205816538
Rehab_assessment/d02_processed_data/040/013_3.npy,Rehab_assessment,readable,,"(150, 5)",2,float64,750,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/040/014_1.npy,Rehab_assessment,readable,,"(150, 12)",2,float64,1800,1797,0,-7.782984810692309,17.863297323176326
Rehab_assessment/d02_processed_data/040/014_2.npy,Rehab_assessment,readable,,"(150, 13)",2,float64,1950,1941,0,-7.852825648794533,25.790458756212864
Rehab_assessment/d02_processed_data/040/014_3.npy,Rehab_assessment,readable,,"(150, 5)",2,float64,750,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/040/015_1.npy,Rehab_assessment,readable,,"(150, 12)",2,float64,1800,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/040/015_2.npy,Rehab_assessment,readable,,"(150, 13)",2,float64,1950,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/040/015_3.npy,Rehab_assessment,readable,,"(150, 5)",2,float64,750,386,0,-47.18231650690235,12.096820822316204
Rehab_assessment/d02_processed_data/040/016_1.npy,Rehab_assessment,readable,,"(150, 12)",2,float64,1800,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/040/016_2.npy,Rehab_assessment,readable,,"(150, 13)",2,float64,1950,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/040/016_3.npy,Rehab_assessment,readable,,"(150, 5)",2,float64,750,427,0,-2.6689626950091423,1.6537973793544154
Rehab_assessment/d02_processed_data/040/017_1.npy,Rehab_assessment,readable,,"(150, 12)",2,float64,1800,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/040/017_2.npy,Rehab_assessment,readable,,"(150, 13)",2,float64,1950,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/040/017_3.npy,Rehab_assessment,readable,,"(150, 5)",2,float64,750,496,0,-4.618694790667973,4.487728986896798
Rehab_assessment/d02_processed_data/040/018_1.npy,Rehab_assessment,readable,,"(150, 12)",2,float64,1800,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/040/018_2.npy,Rehab_assessment,readable,,"(150, 13)",2,float64,1950,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/040/018_3.npy,Rehab_assessment,readable,,"(150, 5)",2,float64,750,618,0,-11.26652476829662,20.885344838606613
Rehab_assessment/d02_processed_data/040/019_1.npy,Rehab_assessment,readable,,"(150, 12)",2,float64,1800,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/040/019_2.npy,Rehab_assessment,readable,,"(150, 13)",2,float64,1950,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/040/019_3.npy,Rehab_assessment,readable,,"(150, 5)",2,float64,750,372,0,-5.354821931177394,4.315174979873081
Rehab_assessment/d02_processed_data/040/020_1.npy,Rehab_assessment,readable,,"(150, 12)",2,float64,1800,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/040/020_2.npy,Rehab_assessment,readable,,"(150, 13)",2,float64,1950,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/040/020_3.npy,Rehab_assessment,readable,,"(150, 5)",2,float64,750,377,0,-4.035172681204332,2.0989670718959497
Rehab_assessment/d02_processed_data/040/021_1.npy,Rehab_assessment,readable,,"(150, 12)",2,float64,1800,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/040/021_2.npy,Rehab_assessment,readable,,"(150, 13)",2,float64,1950,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/040/021_3.npy,Rehab_assessment,readable,,"(150, 5)",2,float64,750,704,0,-10.717822946628587,23.950572037420244
Rehab_assessment/d02_processed_data/040/022_1.npy,Rehab_assessment,readable,,"(150, 12)",2,float64,1800,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/040/022_2.npy,Rehab_assessment,readable,,"(150, 13)",2,float64,1950,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/040/022_3.npy,Rehab_assessment,readable,,"(150, 5)",2,float64,750,365,0,-3.5888509623719855,4.462313094488536
Rehab_assessment/d02_processed_data/040/023_1.npy,Rehab_assessment,readable,,"(150, 12)",2,float64,1800,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/040/023_2.npy,Rehab_assessment,readable,,"(150, 13)",2,float64,1950,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/040/023_3.npy,Rehab_assessment,readable,,"(150, 5)",2,float64,750,338,0,-26.160076893268005,24.07687181265294
Rehab_assessment/d02_processed_data/040/024_1.npy,Rehab_assessment,readable,,"(150, 12)",2,float64,1800,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/040/024_2.npy,Rehab_assessment,readable,,"(150, 13)",2,float64,1950,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/040/024_3.npy,Rehab_assessment,readable,,"(150, 5)",2,float64,750,311,0,-0.5365312249162333,0.9516682799472322
Rehab_assessment/d02_processed_data/040/025_1.npy,Rehab_assessment,readable,,"(150, 12)",2,float64,1800,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/040/025_2.npy,Rehab_assessment,readable,,"(150, 13)",2,float64,1950,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/040/025_3.npy,Rehab_assessment,readable,,"(150, 5)",2,float64,750,506,0,-1.7680549696388255,1.2033736017897354
Rehab_assessment/d02_processed_data/040/026_1.npy,Rehab_assessment,readable,,"(150, 12)",2,float64,1800,1793,0,-22.407823585810092,6.83436241610741
Rehab_assessment/d02_processed_data/040/026_2.npy,Rehab_assessment,readable,,"(150, 13)",2,float64,1950,1937,0,-4.876106104186562,15.582366326591881
Rehab_assessment/d02_processed_data/040/026_3.npy,Rehab_assessment,readable,,"(150, 5)",2,float64,750,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/041/000_1.npy,Rehab_assessment,readable,,"(150, 12)",2,float64,1800,1800,0,-87.11010418664105,29.37158325343559
Rehab_assessment/d02_processed_data/041/000_2.npy,Rehab_assessment,readable,,"(150, 13)",2,float64,1950,1950,0,-37.51700223713664,62.49105145413847
Rehab_assessment/d02_processed_data/041/000_3.npy,Rehab_assessment,readable,,"(150, 5)",2,float64,750,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/041/001_1.npy,Rehab_assessment,readable,,"(150, 12)",2,float64,1800,1799,0,-73.53059021951898,60.89754426334298
Rehab_assessment/d02_processed_data/041/001_2.npy,Rehab_assessment,readable,,"(150, 13)",2,float64,1950,1950,0,-45.04928603387657,62.51237611170198
Rehab_assessment/d02_processed_data/041/001_3.npy,Rehab_assessment,readable,,"(150, 5)",2,float64,750,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/041/002_1.npy,Rehab_assessment,readable,,"(150, 12)",2,float64,1800,1800,0,-168.83989189150378,199.6340278974162
Rehab_assessment/d02_processed_data/041/002_2.npy,Rehab_assessment,readable,,"(150, 13)",2,float64,1950,1949,0,-61.97032534356049,47.050566954298404
Rehab_assessment/d02_processed_data/041/002_3.npy,Rehab_assessment,readable,,"(150, 5)",2,float64,750,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/041/003_1.npy,Rehab_assessment,readable,,"(150, 12)",2,float64,1800,1800,0,-183.3531914349629,114.32781469406653
Rehab_assessment/d02_processed_data/041/003_2.npy,Rehab_assessment,readable,,"(150, 13)",2,float64,1950,1950,0,-137.13688462767664,136.4695956363354
Rehab_assessment/d02_processed_data/041/003_3.npy,Rehab_assessment,readable,,"(150, 5)",2,float64,750,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/041/004_1.npy,Rehab_assessment,readable,,"(150, 12)",2,float64,1800,1799,0,-62.227744970812374,78.03350188321444
Rehab_assessment/d02_processed_data/041/004_2.npy,Rehab_assessment,readable,,"(150, 13)",2,float64,1950,1942,0,-17.3482940236496,13.415651006711403
Rehab_assessment/d02_processed_data/041/004_3.npy,Rehab_assessment,readable,,"(150, 5)",2,float64,750,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/041/005_1.npy,Rehab_assessment,readable,,"(150, 12)",2,float64,1800,12,0,-1.7763568394002505e-15,7.771561172376096e-16
Rehab_assessment/d02_processed_data/041/005_2.npy,Rehab_assessment,readable,,"(150, 13)",2,float64,1950,1950,0,-26.792772131671654,24.046198444116513
Rehab_assessment/d02_processed_data/041/005_3.npy,Rehab_assessment,readable,,"(150, 5)",2,float64,750,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/041/006_1.npy,Rehab_assessment,readable,,"(150, 12)",2,float64,1800,16,0,-1.7763568394002505e-15,7.771561172376096e-16
Rehab_assessment/d02_processed_data/041/006_2.npy,Rehab_assessment,readable,,"(150, 13)",2,float64,1950,1950,0,-48.78006775327583,26.96298114413537
Rehab_assessment/d02_processed_data/041/006_3.npy,Rehab_assessment,readable,,"(150, 5)",2,float64,750,1,0,0.0,0.0
Rehab_assessment/d02_processed_data/041/007_1.npy,Rehab_assessment,readable,,"(150, 12)",2,float64,1800,16,0,-1.7763568394002505e-15,7.771561172376096e-16
